phase,reuse,replicate,variant,curve_index,x,seed,samples,estimate,exact,error,empirical_stderr
1,10,12,grid_short_uniform,2,2.0,7438661512870533115,10000,-0.12715526036519614,-0.1273050380753717,0.00014977771017554709,0.0003245684235436832
1,10,12,grid_short_uniform,3,-2.0,8218344116498054852,10000,-0.888187872719836,-0.8884494598171035,0.00026158709726753493,0.0008779680056195577
1,10,12,grid_short_uniform,3,-1.0,8218344116498054853,10000,-0.7451436268470607,-0.7455466141264027,0.00040298727934195977,0.0007651229944548887
1,10,12,grid_short_uniform,3,0.0,8218344116498054854,10000,-0.5182177076611374,-0.5187412158785353,0.0005235082173978833,0.0007086781599288137
1,10,12,grid_short_uniform,3,1.0,8218344116498054855,10000,-0.28349015167753344,-0.28394020618429017,0.0004500545067567252,0.0006164856009351327
1,10,12,grid_short_uniform,3,2.0,8218344116498054856,10000,-0.1277480321467067,-0.1273050380753717,-0.00044299407133502333,0.0003527533594269678
1,10,12,grid_short_uniform,4,-2.0,14072352789925908785,10000,-0.8897598498525573,-0.8884494598171035,-0.0013103900354537457,0.0008608176806848923
1,10,12,grid_short_uniform,4,-1.0,14072352789925908786,10000,-0.7458912636217221,-0.7455466141264027,-0.0003446494953194268,0.00045027204837345464
1,10,12,grid_short_uniform,4,0.0,14072352789925908787,10000,-0.517737846295949,-0.5187412158785353,0.0010033695825862887,0.000699175560463213
1,10,12,grid_short_uniform,4,1.0,14072352789925908788,10000,-0.28337125176912575,-0.28394020618429017,0.0005689544151644133,0.0006175775465533497
1,10,12,grid_short_uniform,4,2.0,14072352789925908789,10000,-0.12732220875967276,-0.1273050380753717,-1.717068430107105e-05,0.00032921786622429485
1,10,12,grid_short_uniform,5,-2.0,16688900380901276409,10000,-0.8869966393478164,-0.8884494598171035,0.001452820469287186,0.0008624745245963561
1,10,12,grid_short_uniform,5,-1.0,16688900380901276410,10000,-0.7453896983974931,-0.7455466141264027,0.00015691572890952354,0.0005045428599214221
1,10,12,grid_short_uniform,5,0.0,16688900380901276411,10000,-0.5197538249785216,-0.5187412158785353,-0.0010126090999863502,0.0007154553691860648
1,10,12,grid_short_uniform,5,1.0,16688900380901276412,10000,-0.28338163411030065,-0.28394020618429017,0.0005585720739895161,0.0006406723948126918
1,10,12,grid_short_uniform,5,2.0,16688900380901276413,10000,-0.12779813099179568,-0.1273050380753717,-0.0004930929164239928,0.0003577920351636512
1,10,12,grid_short_uniform,6,-2.0,1985770578218027231,10000,-0.8895223368839903,-0.8884494598171035,-0.001072877066886746,0.0007851145549109127
1,10,12,grid_short_uniform,6,-1.0,1985770578218027232,10000,-0.7459536807479064,-0.7455466141264027,-0.0004070666215036933,0.0005396959087639655
1,10,12,grid_short_uniform,6,0.0,1985770578218027233,10000,-0.5189085815722999,-0.5187412158785353,-0.00016736569376463173,0.0007130348761201699
1,10,12,grid_short_uniform,6,1.0,1985770578218027234,10000,-0.2834004090101611,-0.28394020618429017,0.000539797174129053,0.0006099178860991889
1,10,12,grid_short_uniform,6,2.0,1985770578218027235,10000,-0.1272662557868078,-0.1273050380753717,3.878228856388222e-05,0.00035575797289932805
1,10,12,grid_short_uniform,7,-2.0,9720075836278667998,10000,-0.8879554108224993,-0.8884494598171035,0.000494048994604257,0.0008434397905542756
1,10,12,grid_short_uniform,7,-1.0,9720075836278667999,10000,-0.7456025186173367,-0.7455466141264027,-5.5904490934066686e-05,0.0005740262530308294
1,10,12,grid_short_uniform,7,0.0,9720075836278668000,10000,-0.5177895208593253,-0.5187412158785353,0.0009516950192099971,0.0007122988594718697
1,10,12,grid_short_uniform,7,1.0,9720075836278668001,10000,-0.2833704158798115,-0.28394020618429017,0.000569790304478679,0.0005987066837340334
1,10,12,grid_short_uniform,7,2.0,9720075836278668002,10000,-0.1275305406998733,-0.1273050380753717,-0.00022550262450160563,0.0003501771648395238
1,10,12,grid_short_uniform,8,-2.0,1650390095025364553,10000,-0.8889935375923018,-0.8884494598171035,-0.0005440777751982706,0.0008167250171014918
1,10,12,grid_short_uniform,8,-1.0,1650390095025364554,10000,-0.7456622896124034,-0.7455466141264027,-0.00011567548600077693,0.0005285146810270462
1,10,12,grid_short_uniform,8,0.0,1650390095025364555,10000,-0.5195621287466728,-0.5187412158785353,-0.0008209128681375688,0.0007285050349921301
1,10,12,grid_short_uniform,8,1.0,1650390095025364556,10000,-0.28348878615458395,-0.28394020618429017,0.00045142002970621764,0.0006041307987482939
1,10,12,grid_short_uniform,8,2.0,1650390095025364557,10000,-0.1271139166276321,-0.1273050380753717,0.00019112144773958395,0.00036921758328309546
1,10,12,grid_short_uniform,9,-2.0,5575886451507987150,10000,-0.8888872186057942,-0.8884494598171035,-0.00043775878869067864,0.000806339468285761
1,10,12,grid_short_uniform,9,-1.0,5575886451507987151,10000,-0.745984907311234,-0.7455466141264027,-0.00043829318483135093,0.00044870552907881394
1,10,12,grid_short_uniform,9,0.0,5575886451507987152,10000,-0.5189779961082676,-0.5187412158785353,-0.00023678022973228074,0.0007247695310267223
1,10,12,grid_short_uniform,9,1.0,5575886451507987153,10000,-0.28440150058408054,-0.28394020618429017,-0.00046129439979036846,0.0006505450524960935
1,10,12,grid_short_uniform,9,2.0,5575886451507987154,10000,-0.1277560232124315,-0.1273050380753717,-0.0004509851370598228,0.0003874539483219891
1,10,13,point_short_uniform,0,-2.0,5246891944246533645,10000,-0.8895798232625537,-0.8884494598171035,-0.0011303634454501443,0.0012137248721199579
1,10,13,point_short_uniform,0,-1.0,5246891944246533646,10000,-0.7462627957495162,-0.7455466141264027,-0.0007161816231134877,0.0007409817370511033
1,10,13,point_short_uniform,0,0.0,5246891944246533647,10000,-0.5185229004398533,-0.5187412158785353,0.0002183154386820041,0.0005661240520198306
1,10,13,point_short_uniform,0,1.0,5246891944246533648,10000,-0.2832201273526683,-0.28394020618429017,0.0007200788316218398,0.00046940388247400627
1,10,13,point_short_uniform,0,2.0,5246891944246533649,10000,-0.1271213040318989,-0.1273050380753717,0.00018373404347279965,0.0002679900236282968
1,10,13,point_short_uniform,1,-2.0,17306753738828196076,10000,-0.8885837161914522,-0.8884494598171035,-0.00013425637434860693,0.0012559959474434804
1,10,13,point_short_uniform,1,-1.0,17306753738828196077,10000,-0.7444501819146382,-0.7455466141264027,0.0010964322117644754,0.0008224456446930999
1,10,13,point_short_uniform,1,0.0,17306753738828196078,10000,-0.5189588596800151,-0.5187412158785353,-0.00021764380147981655,0.0005674565654261375
1,10,13,point_short_uniform,1,1.0,17306753738828196079,10000,-0.2838530778564192,-0.28394020618429017,8.712832787094449e-05,0.00048546354094327037
1,10,13,point_short_uniform,1,2.0,17306753738828196080,10000,-0.12747293122654005,-0.1273050380753717,-0.0001678931511683579,0.0002721538128986911
1,10,13,point_short_uniform,2,-2.0,9632172251735291777,10000,-0.8886060002000095,-0.8884494598171035,-0.000156540382905912,0.0012850631694026249
1,10,13,point_short_uniform,2,-1.0,9632172251735291778,10000,-0.7451287487458177,-0.7455466141264027,0.0004178653805849697,0.0008181446100138047
1,10,13,point_short_uniform,2,0.0,9632172251735291779,10000,-0.5187440924057253,-0.5187412158785353,-2.8765271899988676e-06,0.0005606532542393064
1,10,13,point_short_uniform,2,1.0,9632172251735291780,10000,-0.2849839551809272,-0.28394020618429017,-0.0010437489966370062,0.000489514602682287
1,10,13,point_short_uniform,2,2.0,9632172251735291781,10000,-0.1274263993259593,-0.1273050380753717,-0.00012136125058762048,0.0002705449676167621
1,10,13,point_short_uniform,3,-2.0,14666956814079938687,10000,-0.8887601969363128,-0.8884494598171035,-0.00031073711920925895,0.001263082323388218
1,10,13,point_short_uniform,3,-1.0,14666956814079938688,10000,-0.7458398369740049,-0.7455466141264027,-0.00029322284760224804,0.0007679436911976138
1,10,13,point_short_uniform,3,0.0,14666956814079938689,10000,-0.5185703739956552,-0.5187412158785353,0.0001708418828800795,0.0005694590374027795
1,10,13,point_short_uniform,3,1.0,14666956814079938690,10000,-0.2842513736824989,-0.28394020618429017,-0.0003111674982087531,0.0004898224337987806
1,10,13,point_short_uniform,3,2.0,14666956814079938691,10000,-0.12772335919615035,-0.1273050380753717,-0.0004183211207786641,0.0002721669949506016
1,10,13,point_short_uniform,4,-2.0,3874390496858819196,10000,-0.8871877813516962,-0.8884494598171035,0.0012616784654073676,0.0013480941693402991
1,10,13,point_short_uniform,4,-1.0,3874390496858819197,10000,-0.7456475679322712,-0.7455466141264027,-0.00010095380586849778,0.000807445469399199
1,10,13,point_short_uniform,4,0.0,3874390496858819198,10000,-0.5192342711044212,-0.5187412158785353,-0.0004930552258859411,0.0005591833090747205
1,10,13,point_short_uniform,4,1.0,3874390496858819199,10000,-0.28362282193335486,-0.28394020618429017,0.0003173842509353042,0.00047299873724844147
1,10,13,point_short_uniform,4,2.0,3874390496858819200,10000,-0.12711148437544204,-0.1273050380753717,0.000193553699929655,0.0002682335517444047
1,10,13,point_short_uniform,5,-2.0,7869901386307124202,10000,-0.8870328014504375,-0.8884494598171035,0.001416658366666046,0.0013487045402664599
1,10,13,point_short_uniform,5,-1.0,7869901386307124203,10000,-0.7461637323636937,-0.7455466141264027,-0.0006171182372910478,0.0007036593960820949
1,10,13,point_short_uniform,5,0.0,7869901386307124204,10000,-0.5185897905580278,-0.5187412158785353,0.00015142532050749224,0.0005645846724512617
1,10,13,point_short_uniform,5,1.0,7869901386307124205,10000,-0.2840635973978213,-0.28394020618429017,-0.00012339121353110993,0.00048100004584502876
1,10,13,point_short_uniform,5,2.0,7869901386307124206,10000,-0.12716258168264516,-0.1273050380753717,0.000142456392726531,0.0002665883799422386
1,10,13,point_short_uniform,6,-2.0,8547298074847085144,10000,-0.8899638702931545,-0.8884494598171035,-0.0015144104760509425,0.0012531771085868924
1,10,13,point_short_uniform,6,-1.0,8547298074847085145,10000,-0.7455727650719532,-0.7455466141264027,-2.6150945550584836e-05,0.0007777094813582618
1,10,13,point_short_uniform,6,0.0,8547298074847085146,10000,-0.5193649483082485,-0.5187412158785353,-0.0006237324297132529,0.000570584642259313
1,10,13,point_short_uniform,6,1.0,8547298074847085147,10000,-0.2829784954672099,-0.28394020618429017,0.0009617107170802885,0.00047345733558375376
1,10,13,point_short_uniform,6,2.0,8547298074847085148,10000,-0.12730737793759048,-0.1273050380753717,-2.3398622187864593e-06,0.00026330838185288906
1,10,13,point_short_uniform,7,-2.0,14419661623974970413,10000,-0.8885809562042377,-0.8884494598171035,-0.00013149638713416678,0.0012622507989577755
1,10,13,point_short_uniform,7,-1.0,14419661623974970414,10000,-0.7464094124174854,-0.7455466141264027,-0.0008627982910827114,0.0007431917935004791
1,10,13,point_short_uniform,7,0.0,14419661623974970415,10000,-0.5187090059948356,-0.5187412158785353,3.220988369967426e-05,0.0005715787353659497
1,10,13,point_short_uniform,7,1.0,14419661623974970416,10000,-0.28397443674844625,-0.28394020618429017,-3.423056415607917e-05,0.00047178148902519176
1,10,13,point_short_uniform,7,2.0,14419661623974970417,10000,-0.12729415261530902,-0.1273050380753717,1.088546006267066e-05,0.0002664165629843229
1,10,13,point_short_uniform,8,-2.0,14123783217212851642,10000,-0.8892787494503651,-0.8884494598171035,-0.0008292896332615651,0.0012740959036970179
1,10,13,point_short_uniform,8,-1.0,14123783217212851643,10000,-0.7455883699494243,-0.7455466141264027,-4.1755823021683014e-05,0.0007466376254244819
1,10,13,point_short_uniform,8,0.0,14123783217212851644,10000,-0.5181447674544508,-0.5187412158785353,0.0005964484240844614,0.0005595505260861344
1,10,13,point_short_uniform,8,1.0,14123783217212851645,10000,-0.2830291908181829,-0.28394020618429017,0.0009110153661072706,0.00047359413600858415
1,10,13,point_short_uniform,8,2.0,14123783217212851646,10000,-0.12697507814533798,-0.1273050380753717,0.0003299599300337075,0.0002669306950618546
1,10,13,point_short_uniform,9,-2.0,3520949485356789071,10000,-0.8899454805355926,-0.8884494598171035,-0.0014960207184890884,0.0012430373152960388
1,10,13,point_short_uniform,9,-1.0,3520949485356789072,10000,-0.7450975614373933,-0.7455466141264027,0.0004490526890094104,0.0007741705630184188
1,10,13,point_short_uniform,9,0.0,3520949485356789073,10000,-0.5188439217595747,-0.5187412158785353,-0.00010270588103944434,0.0005691583777608935
1,10,13,point_short_uniform,9,1.0,3520949485356789074,10000,-0.28483785459436783,-0.28394020618429017,-0.0008976484100776672,0.0004686955286908876
1,10,13,point_short_uniform,9,2.0,3520949485356789075,10000,-0.1274150527676012,-0.1273050380753717,-0.00011001469222951532,0.00026830580004464895
1,10,13,point_selected_uniform,0,-2.0,650670211323822562,10000,-0.8887403178862325,-0.8884494598171035,-0.00029085806912898526,0.001218013380895928
1,10,13,point_selected_uniform,0,-1.0,650670211323822563,10000,-0.7448247125099532,-0.7455466141264027,0.0007219016164494718,0.0007191007203424049
1,10,13,point_selected_uniform,0,0.0,650670211323822564,10000,-0.5178366900881971,-0.5187412158785353,0.0009045257903381732,0.0005646900045582613
1,10,13,point_selected_uniform,0,1.0,650670211323822565,10000,-0.2836497319804611,-0.28394020618429017,0.00029047420382904976,0.00048147937665119275
1,10,13,point_selected_uniform,0,2.0,650670211323822566,10000,-0.12723738781099525,-0.1273050380753717,6.765026437643984e-05,0.0002670293720959337
1,10,13,point_selected_uniform,1,-2.0,2764752913970145683,10000,-0.8894436018380723,-0.8884494598171035,-0.0009941420209687024,0.0012139435636096335
1,10,13,point_selected_uniform,1,-1.0,2764752913970145684,10000,-0.7459406774176258,-0.7455466141264027,-0.00039406329122315675,0.0008122536418351408
1,10,13,point_selected_uniform,1,0.0,2764752913970145685,10000,-0.5183977055319176,-0.5187412158785353,0.00034351034661772584,0.0005719598689550249
1,10,13,point_selected_uniform,1,1.0,2764752913970145686,10000,-0.2843784134077317,-0.28394020618429017,-0.0004382072234415113,0.0004831805562161901
1,10,13,point_selected_uniform,1,2.0,2764752913970145687,10000,-0.1273917517352316,-0.1273050380753717,-8.671365985990498e-05,0.00026902920092096433
1,10,13,point_selected_uniform,2,-2.0,15537742844345798341,10000,-0.8884804370611792,-0.8884494598171035,-3.097724407563618e-05,0.0012114655150159074
1,10,13,point_selected_uniform,2,-1.0,15537742844345798342,10000,-0.7440774530482398,-0.7455466141264027,0.0014691610781628617,0.0007790403728492115
1,10,13,point_selected_uniform,2,0.0,15537742844345798343,10000,-0.5188034262916282,-0.5187412158785353,-6.221041309295572e-05,0.0005690038404121134
1,10,13,point_selected_uniform,2,1.0,15537742844345798344,10000,-0.28386943850801954,-0.28394020618429017,7.076767627062219e-05,0.0004847973535136628
1,10,13,point_selected_uniform,2,2.0,15537742844345798345,10000,-0.12747455588329135,-0.1273050380753717,-0.00016951780791965576,0.00027524121504295476
1,10,13,point_selected_uniform,3,-2.0,14948130451638448989,10000,-0.8878672480721601,-0.8884494598171035,0.0005822117449434394,0.0012634123757248007
1,10,13,point_selected_uniform,3,-1.0,14948130451638448990,10000,-0.7460419101853333,-0.7455466141264027,-0.0004952960589306166,0.0007137722982923943
1,10,13,point_selected_uniform,3,0.0,14948130451638448991,10000,-0.5185798463078856,-0.5187412158785353,0.00016136957064971647,0.0005615424720777028
1,10,13,point_selected_uniform,3,1.0,14948130451638448992,10000,-0.28370071158238835,-0.28394020618429017,0.00023949460190181293,0.00048497392163451397
1,10,13,point_selected_uniform,3,2.0,14948130451638448993,10000,-0.12800079083447846,-0.1273050380753717,-0.0006957527591067714,0.00026946968085733627
1,10,13,point_selected_uniform,4,-2.0,16894016208994180597,10000,-0.8887106700706827,-0.8884494598171035,-0.0002612102535791694,0.0012183740446890347
1,10,13,point_selected_uniform,4,-1.0,16894016208994180598,10000,-0.7433215647950984,-0.7455466141264027,0.0022250493313042963,0.0007924727882484089
1,10,13,point_selected_uniform,4,0.0,16894016208994180599,10000,-0.5182157646478845,-0.5187412158785353,0.0005254512306507308,0.000577133003483503
1,10,13,point_selected_uniform,4,1.0,16894016208994180600,10000,-0.2843589160411953,-0.28394020618429017,-0.0004187098569051195,0.0004870296201183516
1,10,13,point_selected_uniform,4,2.0,16894016208994180601,10000,-0.12732700975543684,-0.1273050380753717,-2.19716800651526e-05,0.00026391362204448196
1,10,13,point_selected_uniform,5,-2.0,16486693066006997127,10000,-0.8886612770724823,-0.8884494598171035,-0.00021181725537877671,0.0012394155872428078
1,10,13,point_selected_uniform,5,-1.0,16486693066006997128,10000,-0.746376445418482,-0.7455466141264027,-0.0008298312920793638,0.0007470142365330908
1,10,13,point_selected_uniform,5,0.0,16486693066006997129,10000,-0.5180822030166822,-0.5187412158785353,0.0006590128618531033,0.0005638164208472771
1,10,13,point_selected_uniform,5,1.0,16486693066006997130,10000,-0.28410084104813266,-0.28394020618429017,-0.00016063486384249037,0.0004777758984080755
1,10,13,point_selected_uniform,5,2.0,16486693066006997131,10000,-0.12716415369510667,-0.1273050380753717,0.0001408843802650217,0.00026597368557007263
1,10,13,point_selected_uniform,6,-2.0,12344855720598382893,10000,-0.8889192124748457,-0.8884494598171035,-0.000469752657742184,0.0011924723769906676
1,10,13,point_selected_uniform,6,-1.0,12344855720598382894,10000,-0.7458971973567035,-0.7455466141264027,-0.00035058323030079386,0.0007056155209389475
1,10,13,point_selected_uniform,6,0.0,12344855720598382895,10000,-0.5182267878246516,-0.5187412158785353,0.0005144280538836865,0.0005748564748563035
1,10,13,point_selected_uniform,6,1.0,12344855720598382896,10000,-0.2836127359600118,-0.28394020618429017,0.00032747022427837,0.0004906400935199947
1,10,13,point_selected_uniform,6,2.0,12344855720598382897,10000,-0.12705745869759225,-0.1273050380753717,0.0002475793777794444,0.0002665119242526511
1,10,13,point_selected_uniform,7,-2.0,14402333614939143564,10000,-0.8876445436398197,-0.8884494598171035,0.0008049161772838431,0.00127084065845808
1,10,13,point_selected_uniform,7,-1.0,14402333614939143565,10000,-0.7446712598615705,-0.7455466141264027,0.0008753542648322066,0.0007679052235048453
1,10,13,point_selected_uniform,7,0.0,14402333614939143566,10000,-0.5190232312620635,-0.5187412158785353,-0.0002820153835282335,0.0005672021587318234
1,10,13,point_selected_uniform,7,1.0,14402333614939143567,10000,-0.28313163935677205,-0.28394020618429017,0.0008085668275181201,0.00047762474795932084
1,10,13,point_selected_uniform,7,2.0,14402333614939143568,10000,-0.12730065441322527,-0.1273050380753717,4.383662146417722e-06,0.0002686965181695441
1,10,13,point_selected_uniform,8,-2.0,9532235455407058079,10000,-0.8883564018501274,-0.8884494598171035,9.305796697611779e-05,0.0012380812035196656
1,10,13,point_selected_uniform,8,-1.0,9532235455407058080,10000,-0.745199122981222,-0.7455466141264027,0.00034749114518062285,0.0007413022915224373
1,10,13,point_selected_uniform,8,0.0,9532235455407058081,10000,-0.5185150814648185,-0.5187412158785353,0.000226134413716772,0.0005696939123114376
1,10,13,point_selected_uniform,8,1.0,9532235455407058082,10000,-0.2837930300205526,-0.28394020618429017,0.00014717616373755016,0.00048207700661718827
1,10,13,point_selected_uniform,8,2.0,9532235455407058083,10000,-0.1275562602829326,-0.1273050380753717,-0.0002512222075609083,0.0002734828914954358
1,10,13,point_selected_uniform,9,-2.0,18402331361309671443,10000,-0.8869958415089517,-0.8884494598171035,0.0014536183081518272,0.0012513008231650868
1,10,13,point_selected_uniform,9,-1.0,18402331361309671444,10000,-0.7460291764355057,-0.7455466141264027,-0.00048256230910304065,0.0007660869256844197
1,10,13,point_selected_uniform,9,0.0,18402331361309671445,10000,-0.5195000362289642,-0.5187412158785353,-0.000758820350428957,0.0005678134873998346
1,10,13,point_selected_uniform,9,1.0,18402331361309671446,10000,-0.2834542930212157,-0.28394020618429017,0.0004859131630744473,0.00047846754954185207
1,10,13,point_selected_uniform,9,2.0,18402331361309671447,10000,-0.12770031602734938,-0.1273050380753717,-0.00039527795197769056,0.0002745633536129911
1,10,13,default_uniform,0,-2.0,4849901293415686316,10000,-0.8898497478224685,-0.8884494598171035,-0.001400288005364958,0.0015595789772096095
1,10,13,default_uniform,0,-1.0,4849901293415686317,10000,-0.7457877629170152,-0.7455466141264027,-0.00024114879061254424,0.0010192440854618501
1,10,13,default_uniform,0,0.0,4849901293415686318,10000,-0.5179932117674086,-0.5187412158785353,0.0007480041111266322,0.0006547338461350391
1,10,13,default_uniform,0,1.0,4849901293415686319,10000,-0.2832618812798394,-0.28394020618429017,0.0006783249044507444,0.0004628483651736322
1,10,13,default_uniform,0,2.0,4849901293415686320,10000,-0.12729756857409644,-0.1273050380753717,7.469501275253476e-06,0.00025434889860400165
1,10,13,default_uniform,1,-2.0,5484405631725930897,10000,-0.8851239042064939,-0.8884494598171035,0.003325555610609654,0.0016757450726055927
1,10,13,default_uniform,1,-1.0,5484405631725930898,10000,-0.7454958340456653,-0.7455466141264027,5.0780080737333755e-05,0.0010397024796820484
1,10,13,default_uniform,1,0.0,5484405631725930899,10000,-0.5194551781234299,-0.5187412158785353,-0.000713962244894617,0.000654600677793514
1,10,13,default_uniform,1,1.0,5484405631725930900,10000,-0.28354379740564994,-0.28394020618429017,0.0003964087786402226,0.0004612675407447169
1,10,13,default_uniform,1,2.0,5484405631725930901,10000,-0.12743206446543673,-0.1273050380753717,-0.00012702639006503813,0.00025301941974756987
1,10,13,default_uniform,2,-2.0,2309416358710986433,10000,-0.8883901383960754,-0.8884494598171035,5.932142102815785e-05,0.0016201819046642882
1,10,13,default_uniform,2,-1.0,2309416358710986434,10000,-0.7462952477914421,-0.7455466141264027,-0.000748633665039411,0.0010155905872521055
1,10,13,default_uniform,2,0.0,2309416358710986435,10000,-0.5193929464394182,-0.5187412158785353,-0.0006517305608829682,0.0006511993948522849
1,10,13,default_uniform,2,1.0,2309416358710986436,10000,-0.28362421715285274,-0.28394020618429017,0.00031598903143742474,0.0004619674750907472
1,10,13,default_uniform,2,2.0,2309416358710986437,10000,-0.12736013656060427,-0.1273050380753717,-5.5098485232579764e-05,0.00025215085580275644
1,10,13,default_uniform,3,-2.0,17168174859493296513,10000,-0.8882960591816284,-0.8884494598171035,0.00015340063547519822,0.0015945246098288967
1,10,13,default_uniform,3,-1.0,17168174859493296514,10000,-0.7448210245303087,-0.7455466141264027,0.0007255895960939229,0.0010562552806382534
1,10,13,default_uniform,3,0.0,17168174859493296515,10000,-0.5190838684965385,-0.5187412158785353,-0.0003426526180032585,0.0006500706794008175
1,10,13,default_uniform,3,1.0,17168174859493296516,10000,-0.28363384511218953,-0.28394020618429017,0.000306361072100636,0.0004548163294960889
1,10,13,default_uniform,3,2.0,17168174859493296517,10000,-0.12756708178849333,-0.1273050380753717,-0.00026204371312163466,0.0002513618551484596
1,10,13,default_uniform,4,-2.0,3958828204367872487,10000,-0.8881167698747419,-0.8884494598171035,0.0003326899423616858,0.0016022508868943296
1,10,13,default_uniform,4,-1.0,3958828204367872488,10000,-0.7462675694003174,-0.7455466141264027,-0.0007209552739146918,0.0010219402722715385
1,10,13,default_uniform,4,0.0,3958828204367872489,10000,-0.5196423967786811,-0.5187412158785353,-0.0009011809001457927,0.0006522405042674547
1,10,13,default_uniform,4,1.0,3958828204367872490,10000,-0.2840543673057986,-0.28394020618429017,-0.00011416112150841595,0.00046044127623086296
1,10,13,default_uniform,4,2.0,3958828204367872491,10000,-0.12693752292935842,-0.1273050380753717,0.00036751514601326973,0.00025354021424868906
1,10,13,default_uniform,5,-2.0,5752880428522511855,10000,-0.887858606342856,-0.8884494598171035,0.0005908534742475879,0.001617960185783123
1,10,13,default_uniform,5,-1.0,5752880428522511856,10000,-0.7451587080614078,-0.7455466141264027,0.00038790606499483626,0.0010282046086673039
1,10,13,default_uniform,5,0.0,5752880428522511857,10000,-0.5188962734312036,-0.5187412158785353,-0.000155057552668314,0.0006479857239258332
1,10,13,default_uniform,5,1.0,5752880428522511858,10000,-0.2847340521412558,-0.28394020618429017,-0.0007938459569656331,0.0004765116665353202
1,10,13,default_uniform,5,2.0,5752880428522511859,10000,-0.1274364137700372,-0.1273050380753717,-0.0001313756946655087,0.00025089492042695057
1,10,13,default_uniform,6,-2.0,12270713237480781318,10000,-0.8916141100156368,-0.8884494598171035,-0.003164650198533292,0.0015444426876767936
1,10,13,default_uniform,6,-1.0,12270713237480781319,10000,-0.7449943571859033,-0.7455466141264027,0.0005522569404993183,0.0010704280078578886
1,10,13,default_uniform,6,0.0,12270713237480781320,10000,-0.5190524230172426,-0.5187412158785353,-0.00031120713870735894,0.0006506685865742504
1,10,13,default_uniform,6,1.0,12270713237480781321,10000,-0.2848744167636175,-0.28394020618429017,-0.0009342105793273547,0.0004701233970014433
1,10,13,default_uniform,6,2.0,12270713237480781322,10000,-0.1269256184133156,-0.1273050380753717,0.00037941966205609634,0.0002500762743513856
1,10,13,default_uniform,7,-2.0,14511670256385007260,10000,-0.8914931174980204,-0.8884494598171035,-0.003043657680916856,0.0015270388161598794
1,10,13,default_uniform,7,-1.0,14511670256385007261,10000,-0.7456132949540404,-0.7455466141264027,-6.668082763772176e-05,0.0010505428866047358
1,10,13,default_uniform,7,0.0,14511670256385007262,10000,-0.5195505930798111,-0.5187412158785353,-0.0008093772012758293,0.0006504897190453021
1,10,13,default_uniform,7,1.0,14511670256385007263,10000,-0.28345314490525664,-0.28394020618429017,0.00048706127903352936,0.00045644772385590427
1,10,13,default_uniform,7,2.0,14511670256385007264,10000,-0.12666692499280147,-0.1273050380753717,0.0006381130825702241,0.0002506342530823685
1,10,13,default_uniform,8,-2.0,5112632741328247753,10000,-0.8877078238316961,-0.8884494598171035,0.0007416359854074406,0.0016097081499582904
1,10,13,default_uniform,8,-1.0,5112632741328247754,10000,-0.7452563911713076,-0.7455466141264027,0.00029022295509506524,0.0010274578288944876
1,10,13,default_uniform,8,0.0,5112632741328247755,10000,-0.518344562745684,-0.5187412158785353,0.0003966531328513101,0.0006455773295722172
1,10,13,default_uniform,8,1.0,5112632741328247756,10000,-0.2841373541935062,-0.28394020618429017,-0.0001971480092160527,0.00046921478125077514
1,10,13,default_uniform,8,2.0,5112632741328247757,10000,-0.12721680510216266,-0.1273050380753717,8.823297320903478e-05,0.0002559485984499749
1,10,13,default_uniform,9,-2.0,4366983264370001946,10000,-0.8850602305857214,-0.8884494598171035,0.003389229231382185,0.0016704481306560805
1,10,13,default_uniform,9,-1.0,4366983264370001947,10000,-0.7471482391198552,-0.7455466141264027,-0.0016016249934525106,0.0009994151045000948
1,10,13,default_uniform,9,0.0,4366983264370001948,10000,-0.5182778164662261,-0.5187412158785353,0.0004633994123092178,0.0006469470347577303
1,10,13,default_uniform,9,1.0,4366983264370001949,10000,-0.2832538848934567,-0.28394020618429017,0.0006863212908334582,0.00045797945803112953
1,10,13,default_uniform,9,2.0,4366983264370001950,10000,-0.1277286499559292,-0.1273050380753717,-0.0004236118805575062,0.0002547612200853094
1,10,13,grid_selected_uniform,0,-2.0,10610634713604750104,10000,-0.8879473309745519,-0.8884494598171035,0.0005021288425516302,0.001004415186722493
1,10,13,grid_selected_uniform,0,-1.0,10610634713604750105,10000,-0.7453484062468934,-0.7455466141264027,0.00019820787950930452,0.000559506933918402
1,10,13,grid_selected_uniform,0,0.0,10610634713604750106,10000,-0.5171537193117964,-0.5187412158785353,0.001587496566738844,0.000672628062163727
1,10,13,grid_selected_uniform,0,1.0,10610634713604750107,10000,-0.2835877522665692,-0.28394020618429017,0.0003524539177209851,0.0006203659639160047
1,10,13,grid_selected_uniform,0,2.0,10610634713604750108,10000,-0.1268559948359582,-0.1273050380753717,0.0004490432394134991,0.0003098603227552531
1,10,13,grid_selected_uniform,1,-2.0,13483007546262139894,10000,-0.8880224848107077,-0.8884494598171035,0.00042697500639587993,0.0009289043234619212
1,10,13,grid_selected_uniform,1,-1.0,13483007546262139895,10000,-0.7458021815201741,-0.7455466141264027,-0.00025556739377141646,0.0004691049570920108
1,10,13,grid_selected_uniform,1,0.0,13483007546262139896,10000,-0.5181153842310027,-0.5187412158785353,0.0006258316475326042,0.0006894560664141335
